,Marque,Model,Marque_Model,Prix,Mise_en_circulation,Puissance_fiscale,Kilometrage,Carburant,Boite_Vitesse,Gouvernorat
6570,MERCEDES-BENZ,C63AMG,MERCEDES-BENZ C63AMG,87000,2009,9,78000,Essence,Automatique,benarous
6571,Volkswagen,Transporter,Volkswagen Transporter,10000,2009,10,100000,Diesel,Manuelle,bizerte
6572,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,64000,2009,10,170000,Diesel,Automatique,benarous
6573,Kia,Sportages,Kia Sportages,115000,2017,10,86000,Diesel,Automatique,benarous
6574,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,50000,2007,10,266000,Diesel,Manuelle,zaghouan
6575,Nissan,Navara,Nissan Navara,79000,2018,10,111000,Diesel,Manuelle,benarous
6576,Mazda,BT-50Pick-up,Mazda BT-50Pick-up,40000,2012,10,172000,Diesel,Manuelle,benarous
6577,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,54000,2008,10,185000,Diesel,Automatique,sfax
6578,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,75000,2010,10,177000,Diesel,Automatique,benarous
6579,Volvo,XC60,Volvo XC60,110000,2015,10,155000,Diesel,Automatique,sousse
6580,Isuzu,D-max,Isuzu D-max,77000,2019,10,1000,Diesel,Manuelle,sidi-bouzid
6581,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,100000,2009,10,62000,Diesel,Automatique,mahdia
6582,Ssangyong,Korando,Ssangyong Korando,44500,2011,10,210000,Diesel,Manuelle,sfax
6583,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,57000,2010,10,161000,Diesel,Automatique,sousse
6584,Mitsubishi,Pajero,Mitsubishi Pajero,13000,1990,10,200000,Diesel,Automatique,nabeul
6585,Citroen,C-Crosser,Citroen C-Crosser,42000,2010,10,119000,Diesel,Automatique,sousse
6586,BMW,X3,BMW X3,92500,2013,10,111000,Diesel,Automatique,sousse
6587,Mazda,BT-50Pick-up,Mazda BT-50Pick-up,29000,2009,10,200000,Diesel,Manuelle,sidi-bouzid
6588,BMW,X3,BMW X3,100000,2013,10,109000,Diesel,Automatique,sousse
6589,Land-Rover,Defender,Land-Rover Defender,29000,1995,10,270000,Diesel,Manuelle,bizerte
6590,BMW,X3,BMW X3,124000,2013,10,107000,Diesel,Automatique,sousse
6591,Audi,A5Coupe,Audi A5Coupe,56500,2009,10,185000,Essence,Automatique,zaghouan
6592,Kia,Sporento,Kia Sporento,55000,2015,10,17500,Essence,Automatique,benarous
6593,Jeep,Compass,Jeep Compass,105000,2016,10,27000,Essence,Automatique,benarous
6594,Audi,A3,Audi A3,59000,2014,10,188000,Essence,Manuelle,benarous
6595,Ssangyong,RextoN,Ssangyong RextoN,22000,2004,10,68000,Essence,Manuelle,benarous
6596,Toyota,Hilux,Toyota Hilux,41000,2017,10,23000,Essence,Manuelle,sousse
6597,BMW,SÉRIE3,BMW SÉRIE3,72000,2013,10,127000,Essence,Automatique,sousse
6598,Audi,Q5,Audi Q5,79000,2010,10,203000,Diesel,Automatique,sousse
6599,Ssangyong,RextoN,Ssangyong RextoN,75000,2013,10,193000,Diesel,Automatique,sousse
6600,Audi,A5COUPÉ,Audi A5COUPÉ,58000,2010,10,140000,Essence,Manuelle,nabeul
6601,Audi,A6,Audi A6,125000,2016,10,93000,Essence,Automatique,sousse
6602,BMW,SÉRIE3CABRIOLET,BMW SÉRIE3CABRIOLET,65000,2010,10,177000,Essence,Manuelle,sfax
6603,BMW,SÉRIE3,BMW SÉRIE3,75000,2013,10,150000,Essence,Automatique,nabeul
6604,Kia,Optima,Kia Optima,42000,2012,10,195000,Essence,Automatique,monastir
6605,IVECO,DAILY,IVECO DAILY,10000,2010,10,100000,Diesel,Manuelle,bizerte
6606,BMW,SÉRIE3,BMW SÉRIE3,37000,2005,10,234000,Diesel,Automatique,sousse
6607,Citroen,C5AIRCROSS,Citroen C5AIRCROSS,100000,2020,10,20000,Essence,Automatique,gafsa
6608,BMW,X3,BMW X3,110000,2015,10,177000,Diesel,Automatique,kasserine
6609,Nissan,TRADE,Nissan TRADE,25500,1992,10,167000,Diesel,Manuelle,kef
6610,Mitsubishi,L200DOUBLECABINE,Mitsubishi L200DOUBLECABINE,30000,2014,10,300000,Diesel,Manuelle,sfax
6611,Mazda,BT-50,Mazda BT-50,55000,2012,10,117000,Diesel,Manuelle,sfax
6612,BMW,SÉRIE1,BMW SÉRIE1,68000,2018,10,140000,Diesel,Manuelle,sfax
6613,Kia,Optima,Kia Optima,42000,2012,10,221500,Essence,Automatique,monastir
6614,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,45000,2007,10,217000,Essence,Automatique,monastir
6615,BMW,SÉRIE3COUPÉ,BMW SÉRIE3COUPÉ,44000,2008,10,190000,Diesel,Manuelle,sfax
6616,Nissan,URVAN,Nissan URVAN,8000,2007,10,130000,Diesel,Manuelle,gabes
6617,Ssangyong,RextoN,Ssangyong RextoN,57000,2013,10,190000,Diesel,Automatique,sousse
6618,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,70000,2010,10,212000,Diesel,Automatique,sousse
6619,Land-Rover,RANGEROVEREVOQUE,Land-Rover RANGEROVEREVOQUE,218000,2017,10,83000,Diesel,Automatique,sousse
6620,Audi,A4,Audi A4,55000,2010,10,200000,Diesel,Manuelle,manouba
6621,Mitsubishi,L200SIMPLECABINE,Mitsubishi L200SIMPLECABINE,25000,2014,10,300000,Diesel,Manuelle,mahdia
6622,Renault,MASCOTT,Renault MASCOTT,30000,2008,10,300000,Diesel,Manuelle,sousse
6623,Isuzu,D-MAXDOUBLECABINE,Isuzu D-MAXDOUBLECABINE,100000,2016,10,73000,Diesel,Manuelle,sousse
6624,BMW,SÉRIE5,BMW SÉRIE5,108000,2013,10,154000,Essence,Automatique,monastir
6625,Mitsubishi,L200DOUBLECABINE,Mitsubishi L200DOUBLECABINE,29500,2001,10,300000,Diesel,Manuelle,bizerte
6626,Audi,A6,Audi A6,99500,2014,10,98000,Essence,Automatique,benarous
6627,Chevrolet,CAPTIVA,Chevrolet CAPTIVA,56500,2011,10,108000,Diesel,Automatique,benarous
6628,Audi,Q5,Audi Q5,80000,2010,10,198000,Diesel,Automatique,benarous
6629,Audi,A3BERLINE,Audi A3BERLINE,52000,2014,10,188000,Essence,Manuelle,benarous
6630,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,50000,2007,10,278000,Diesel,Automatique,benarous
6631,Ssangyong,Korando,Ssangyong Korando,36000,2011,10,244000,Diesel,Manuelle,benarous
6632,BMW,SÉRIE5,BMW SÉRIE5,42000,2008,10,281000,Diesel,Automatique,benarous
6633,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,34000,2002,10,149000,Diesel,Automatique,benarous
6634,Kia,SPORTAGE,Kia SPORTAGE,47500,2010,10,204000,Diesel,Manuelle,benarous
6635,Kia,Optima,Kia Optima,49000,2014,10,106000,Essence,Automatique,benarous
6636,DS,7CROSSBACK,DS 7CROSSBACK,130000,2020,10,40000,Essence,Automatique,benarous
6637,Audi,A6,Audi A6,135000,2015,10,56000,Essence,Automatique,benarous
6638,Mitsubishi,L200,Mitsubishi L200,50000,2017,10,20000,Essence,Manuelle,kasserine
6639,Isuzu,Dmax,Isuzu Dmax,43500,2001,10,300000,Diesel,Manuelle,sidi-bouzid
6640,Audi,A5,Audi A5,53000,2009,10,140000,Essence,Automatique,mahdia
6641,Mitsubishi,Pajero,Mitsubishi Pajero,37000,2001,10,280000,Diesel,Manuelle,nabeul
6642,Mitsubishi,L200,Mitsubishi L200,27500,2011,10,185000,Diesel,Manuelle,nabeul
6643,Toyota,Hi-lux,Toyota Hi-lux,135000,2016,10,245000,Diesel,Manuelle,benarous
6644,Mitsubishi,L200,Mitsubishi L200,28500,2009,10,235000,Diesel,Manuelle,gabes
6645,IVECO,DAILY,IVECO DAILY,19000,1993,10,250000,Diesel,Manuelle,kasserine
6646,Kia,SORENTO,Kia SORENTO,37500,2002,10,180000,Diesel,Manuelle,bizerte
6647,Nissan,Navara,Nissan Navara,38000,2011,10,300000,Diesel,Manuelle,manouba
6648,BMW,520,BMW 520,160000,2018,10,141000,Essence,Automatique,benarous
6649,BMW,520,BMW 520,72000,2011,10,260000,Diesel,Automatique,gabes
6650,Mitsubishi,L200,Mitsubishi L200,27000,2013,10,190000,Diesel,Manuelle,manouba
6651,IVECO,DAILY,IVECO DAILY,60000,2018,10,26000,Diesel,Manuelle,medenine
6652,IVECO,DAILY,IVECO DAILY,40000,2009,10,261000,Diesel,Manuelle,sousse
6653,BMW,Serie4,BMW Serie4,158000,2017,10,54000,Essence,Automatique,manouba
6654,Audi,A5,Audi A5,46000,2009,10,220000,Essence,Automatique,sousse
6655,Nissan,Np300,Nissan Np300,35000,2010,10,148000,Diesel,Manuelle,kasserine
6656,Audi,A5,Audi A5,100000,2018,10,15000,Essence,Manuelle,monastir
6657,Isuzu,Dmax,Isuzu Dmax,45000,2016,10,134000,Diesel,Manuelle,gafsa
6658,Opel,Antara,Opel Antara,31000,2007,10,182000,Diesel,Automatique,kasserine
6659,Renault,Maxity,Renault Maxity,33000,2010,10,156000,Diesel,Manuelle,mahdia
6660,Mitsubishi,L200,Mitsubishi L200,25500,2009,10,290000,Diesel,Manuelle,sousse
6661,Toyota,Hi-lux,Toyota Hi-lux,40000,2008,10,160000,Diesel,Manuelle,kef
6662,Mitsubishi,L200,Mitsubishi L200,27000,2008,10,145000,Diesel,Manuelle,benarous
6663,Audi,A4S-line,Audi A4S-line,55000,2010,10,200000,Diesel,Manuelle,manouba
6664,BMW,Série520IPACKM,BMW Série520IPACKM,108000,2013,10,154000,Essence,Automatique,monastir
6665,Audi,A5Coupé2.0T,Audi A5Coupé2.0T,58000,2010,10,140000,Essence,Manuelle,nabeul
6666,MERCEDES-BENZ,ClasseE220kitAMG,MERCEDES-BENZ ClasseE220kitAMG,70000,2010,10,212000,Diesel,Automatique,sousse
6667,Kia,Optima,Kia Optima,42000,2012,10,221500,Essence,Automatique,monastir
6668,Citroen,C5Aircross1.6,Citroen C5Aircross1.6,100000,2020,10,20000,Essence,Automatique,gafsa
6669,Kia,Optima,Kia Optima,42000,2012,10,195000,Essence,Automatique,monastir
6670,BMW,Série3M47320D,BMW Série3M47320D,37000,2005,10,234000,Diesel,Automatique,sousse
6671,Nissan,Tradediesel10cvturbod'origine,Nissan Tradediesel10cvturbod'origine,25500,1992,10,167000,Diesel,Manuelle,kef
6672,Mitsubishi,L200SIMPLECABINE,Mitsubishi L200SIMPLECABINE,25000,2014,10,300000,Diesel,Manuelle,mahdia
6673,BMW,Série3,BMW Série3,75000,2013,10,150000,Essence,Automatique,nabeul
6674,Mitsubishi,L200DOUBLECABINE,Mitsubishi L200DOUBLECABINE,30000,2014,10,300000,Diesel,Manuelle,sfax
6675,Mitsubishi,Pajero,Mitsubishi Pajero,35000,2000,10,1000,Diesel,Manuelle,nabeul
6676,Audi,A62.0,Audi A62.0,135000,2015,10,56000,Essence,Automatique,benarous
6677,Ssangyong,RextonRx200,Ssangyong RextonRx200,57000,2013,10,190000,Diesel,Automatique,sousse
6678,Kia,"Optima2.0atmosphérique,1èremain","Kia Optima2.0atmosphérique,1èremain",49000,2014,10,106000,Essence,Automatique,benarous
6679,BMW,Série3coupé320D,BMW Série3coupé320D,44000,2008,10,190000,Diesel,Manuelle,sfax
6680,Nissan,URVAN,Nissan URVAN,8000,2007,10,130000,Diesel,Manuelle,gabes
6681,MERCEDES-BENZ,ClasseEW211E200kompressorAvantgarde,MERCEDES-BENZ ClasseEW211E200kompressorAvantgarde,45000,2007,10,217000,Essence,Automatique,monastir
6682,BMW,X3Xdrive2.0,BMW X3Xdrive2.0,110000,2015,10,177000,Diesel,Automatique,kasserine
6683,Ssangyong,Rexton2.0,Ssangyong Rexton2.0,75000,2013,10,193000,Diesel,Automatique,sousse
6684,BMW,Série1120dMPack,BMW Série1120dMPack,68000,2018,10,140000,Diesel,Manuelle,sfax
6685,DS,7CROSSBACK,DS 7CROSSBACK,130000,2020,10,40000,Essence,Automatique,benarous
6686,Isuzu,D-MAXDOUBLECABINE,Isuzu D-MAXDOUBLECABINE,100000,2016,10,73000,Diesel,Manuelle,sousse
6687,Renault,MascottIvecoc13,Renault MascottIvecoc13,30000,2008,10,300000,Diesel,Manuelle,sousse
6688,IVECO,DAILY,IVECO DAILY,10000,2010,10,100000,Diesel,Manuelle,bizerte
6689,Mazda,BT-50,Mazda BT-50,55000,2012,10,117000,Diesel,Manuelle,sfax
6690,Mitsubishi,"L200DoubleCabinediesel2,5","Mitsubishi L200DoubleCabinediesel2,5",29500,2001,10,300000,Diesel,Manuelle,bizerte
6691,Audi,A6,Audi A6,125000,2016,10,93000,Essence,Automatique,sousse
6692,Audi,Q52.0,Audi Q52.0,79000,2010,10,203000,Diesel,Automatique,sousse
6693,Land-Rover,RoverRangeRoverEvoqueDynamiqueblackédition,Land-Rover RoverRangeRoverEvoqueDynamiqueblackédition,218000,2017,10,83000,Diesel,Automatique,sousse
6694,IVECO,DAILY,IVECO DAILY,32000,2006,10,95000,Diesel,Manuelle,sfax
6695,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,46000,2008,10,200000,Essence,Manuelle,benarous
6696,Kia,Optima,Kia Optima,49000,2014,10,100000,Essence,Automatique,benarous
6697,BMW,SERIE5,BMW SERIE5,48000,2008,10,220000,Essence,Automatique,benarous
6698,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,70000,2010,10,170000,Diesel,Automatique,benarous
6699,Ford,TRANSIT,Ford TRANSIT,10000,1992,10,200000,Diesel,Manuelle,kasserine
6700,Nissan,Navara,Nissan Navara,40000,2010,10,216000,Diesel,Manuelle,beja
6701,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,195000,2017,10,98000,Essence,Automatique,benarous
6702,MERCEDES-BENZ,270,MERCEDES-BENZ 270,285000,2004,10,27000,Diesel,Manuelle,bizerte
6703,Ford,Ranger,Ford Ranger,26500,2008,10,10000,Diesel,Manuelle,benarous
6704,Audi,Q5,Audi Q5,120000,2013,10,200000,Diesel,Automatique,sousse
6705,Audi,A5,Audi A5,51500,2009,10,143000,Essence,Automatique,mahdia
6706,BMW,SERIE5,BMW SERIE5,90000,2012,10,200000,Essence,Automatique,sousse
6707,Citroen,Jumper,Citroen Jumper,21000,2011,10,95000,Diesel,Manuelle,gabes
6708,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,100000,2014,10,168000,Diesel,Automatique,benarous
6709,Mitsubishi,L200,Mitsubishi L200,35000,2015,10,140000,Diesel,Manuelle,benarous
6710,Isuzu,D-max,Isuzu D-max,48000,2017,10,117000,Diesel,Manuelle,beja
6711,Mitsubishi,L200,Mitsubishi L200,25000,2013,10,270000,Diesel,Manuelle,manouba
6712,Isuzu,D-max,Isuzu D-max,46000,2017,10,150000,Diesel,Manuelle,kairouan
6713,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,66000,2012,10,220000,Diesel,Automatique,monastir
6714,Mitsubishi,L200,Mitsubishi L200,26000,2005,10,280000,Diesel,Manuelle,gafsa
6715,Mazda,BT-50,Mazda BT-50,43500,2012,10,230000,Diesel,Manuelle,sousse
6716,Kia,Optima,Kia Optima,42000,2012,10,222000,Essence,Automatique,monastir
6717,Toyota,Hiace,Toyota Hiace,10500,2002,10,220000,Diesel,Manuelle,bizerte
6718,Mitsubishi,L200,Mitsubishi L200,40000,2007,10,260000,Diesel,Manuelle,benarous
6719,Isuzu,D-max,Isuzu D-max,75000,2016,10,160000,Diesel,Manuelle,nabeul
6720,Isuzu,D-max,Isuzu D-max,90000,2010,10,60000,Diesel,Manuelle,sfax
6721,Renault,MASCOTT,Renault MASCOTT,12345,2007,10,155000,Diesel,Manuelle,nabeul
6722,Isuzu,Landwind,Isuzu Landwind,25000,1997,10,86000,Diesel,Manuelle,siliana
6723,Mitsubishi,L200,Mitsubishi L200,26000,2004,10,270000,Diesel,Manuelle,gafsa
6724,Mazda,BT-50,Mazda BT-50,31000,2008,10,280000,Diesel,Manuelle,zaghouan
6725,BMW,X3,BMW X3,110000,2015,10,177000,Diesel,Automatique,kasserine
6726,BMW,SERIE5,BMW SERIE5,100000,2013,10,40000,Essence,Automatique,jendouba
6727,Audi,100,Audi 100,13000,1992,10,242866,Essence,Manuelle,nabeul
6728,Isuzu,D-max,Isuzu D-max,33000,2004,10,200000,Diesel,Manuelle,benarous
6729,Ford,Ranger,Ford Ranger,26000,2010,10,230000,Diesel,Manuelle,kebili
6731,Kia,Optima,Kia Optima,52000,2015,10,150000,Essence,Automatique,medenine
6732,MERCEDES-BENZ,Sprinter,MERCEDES-BENZ Sprinter,36000,2007,10,240000,Diesel,Manuelle,nabeul
6733,Mazda,BT-50,Mazda BT-50,36500,2010,10,190000,Diesel,Manuelle,benarous
6734,Isuzu,D-max,Isuzu D-max,52000,2012,10,141200,Diesel,Manuelle,kasserine
6735,Nissan,Navara,Nissan Navara,40000,2010,10,255000,Diesel,Manuelle,benarous
6736,BMW,SERIE3,BMW SERIE3,65000,2010,10,177000,Essence,Manuelle,sfax
6737,Mitsubishi,L200,Mitsubishi L200,30000,2014,10,300000,Diesel,Manuelle,sfax
6738,Isuzu,D-max,Isuzu D-max,48000,2014,10,180000,Diesel,Manuelle,kasserine
6739,BMW,SERIE5,BMW SERIE5,260000,2019,10,50000,Essence,Manuelle,sousse
6740,Ssangyong,Korando,Ssangyong Korando,31000,2011,10,170000,Diesel,Manuelle,nabeul
6741,MERCEDES-BENZ,E220,MERCEDES-BENZ E220,110000,2021,10,35000,Diesel,Automatique,nabeul
6742,BMW,520,BMW 520,98000,2013,10,90000,Essence,Automatique,medenine
6743,BMW,520,BMW 520,43000,2009,10,277000,Diesel,Automatique,nabeul
6744,Mitsubishi,L200,Mitsubishi L200,39000,2008,10,256000,Diesel,Automatique,tataouine
6745,Kia,Optima,Kia Optima,49500,2012,10,112000,Essence,Manuelle,sousse
6746,Ssangyong,RextoN,Ssangyong RextoN,22000,2004,10,68000,Essence,Manuelle,benarous
6747,Isuzu,D-max,Isuzu D-max,35000,2007,10,275000,Diesel,Manuelle,manouba
6748,Nissan,Navara,Nissan Navara,40000,2013,10,180000,Diesel,Manuelle,nabeul
6749,Isuzu,D-max,Isuzu D-max,45000,2015,10,62700,Diesel,Manuelle,nabeul
6750,Isuzu,Autres,Isuzu Autres,32000,2004,10,300000,Diesel,Manuelle,benarous
6751,Hyundai,IX35,Hyundai IX35,65000,2014,11,135000,Diesel,Automatique,manouba
6752,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,95000,2012,11,89000,Essence,Automatique,mahdia
6753,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,59000,2010,11,224000,Essence,Automatique,sousse
6754,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,58000,2010,11,224000,Essence,Automatique,sousse
6755,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,47000,2008,11,160000,Essence,Automatique,sousse
6756,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,125000,2013,11,56645,Essence,Automatique,sousse
6757,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,24000,2001,11,238000,Essence,Manuelle,sfax
6758,Kia,Sportages,Kia Sportages,53000,2011,11,115000,Essence,Manuelle,sousse
6759,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,44000,2007,11,183000,Essence,Automatique,manouba
6760,Land-Rover,RANGEROVERVELAR,Land-Rover RANGEROVERVELAR,375000,2020,11,41000,Diesel,Automatique,sousse
6761,Mini,COOPERS,Mini COOPERS,52500,2011,11,100000,Essence,Automatique,kairouan
6762,DODGE,AVENGER,DODGE AVENGER,48000,2008,11,68000,Essence,Automatique,sfax
6763,Ssangyong,Korando,Ssangyong Korando,36500,2014,11,151000,Diesel,Automatique,nabeul
6764,Ssangyong,Korando,Ssangyong Korando,35000,2012,11,180000,Diesel,Automatique,nabeul
6765,MERCEDES-BENZ,ClasseS,MERCEDES-BENZ ClasseS,330000,2014,11,97000,Diesel,Automatique,sousse
6766,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,45800,1996,11,225000,Essence,Automatique,nabeul
6767,MERCEDES-BENZ,CLK,MERCEDES-BENZ CLK,15900,2001,11,230000,Essence,Manuelle,sousse
6768,Kia,SPORTAGE,Kia SPORTAGE,53000,2012,11,136000,Essence,Automatique,sfax
6769,Kia,SPORTAGE,Kia SPORTAGE,52000,2012,11,136000,Essence,Automatique,sfax
6770,Renault,Safrane,Renault Safrane,40000,2010,11,98000,Essence,Automatique,sousse
6771,Kia,SPORTAGE,Kia SPORTAGE,60000,2013,11,130000,Diesel,Automatique,medenine
6772,BMW,520,BMW 520,16000,1991,11,11111,Essence,Manuelle,bizerte
6773,Jaguar,X-type,Jaguar X-type,28000,2002,11,170000,Essence,Automatique,nabeul
6774,MERCEDES-BENZ,CLKKompressor,MERCEDES-BENZ CLKKompressor,15900,2001,11,230000,Essence,Manuelle,sousse
6775,Nissan,PatrolLxrd28turbo,Nissan PatrolLxrd28turbo,38500,1995,11,1500,Diesel,Manuelle,bizerte
6776,MERCEDES-BENZ,CLKKITAMG,MERCEDES-BENZ CLKKITAMG,79000,2001,11,9000,Essence,Manuelle,sfax
6777,MERCEDES-BENZ,ClasseESportLine,MERCEDES-BENZ ClasseESportLine,45800,1996,11,225000,Essence,Automatique,nabeul
6778,BMW,Série5520i,BMW Série5520i,29000,2001,11,288000,Essence,Manuelle,nabeul
6779,Volkswagen,PoloGTI2.0LITRES,Volkswagen PoloGTI2.0LITRES,95000,2019,11,45000,Essence,Automatique,sousse
6780,Ssangyong,Korando,Ssangyong Korando,35000,2012,11,180000,Diesel,Automatique,nabeul
6781,MERCEDES-BENZ,ClasseS,MERCEDES-BENZ ClasseS,330000,2014,11,97000,Diesel,Automatique,sousse
6782,Ssangyong,KorandoDci,Ssangyong KorandoDci,36500,2014,11,151000,Diesel,Automatique,nabeul
6783,DODGE,AVENGER,DODGE AVENGER,48000,2008,11,68000,Essence,Automatique,sfax
6784,Land-Rover,RoverRangeRoverVelar2.0DYNAMIC,Land-Rover RoverRangeRoverVelar2.0DYNAMIC,375000,2020,11,41000,Diesel,Automatique,sousse
6785,Mini,CooperS12cv,Mini CooperS12cv,52500,2011,11,100000,Essence,Automatique,kairouan
6786,Toyota,Prado,Toyota Prado,225000,2018,11,98000,Diesel,Automatique,sousse
6787,Mini,COUNTRYMAN,Mini COUNTRYMAN,52000,2012,11,100000,Essence,Automatique,kairouan
6788,Mini,COUNTRYMAN,Mini COUNTRYMAN,195000,2019,11,9000,Essence,Automatique,nabeul
6789,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,85000,2011,11,160000,Essence,Automatique,kairouan
6790,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,75000,2010,11,190000,Essence,Automatique,monastir
6791,Ssangyong,Korando,Ssangyong Korando,34500,2012,11,220000,Diesel,Automatique,monastir
6792,MERCEDES-BENZ,ClasseML,MERCEDES-BENZ ClasseML,23000,2003,11,250000,Diesel,Automatique,manouba
6793,MERCEDES-BENZ,ClasseV,MERCEDES-BENZ ClasseV,155000,2017,11,250000,Diesel,Automatique,sousse
6794,Daihatsu,YRV,Daihatsu YRV,13500,1990,11,300000,Diesel,Manuelle,nabeul
6795,Autres,Autres,Autres Autres,39000,2021,11,40000,Diesel,Manuelle,medenine
6796,Audi,A6,Audi A6,35000,2007,11,260000,Essence,Automatique,sfax
6797,Mitsubishi,Pajero,Mitsubishi Pajero,29000,1990,11,165000,Diesel,Manuelle,nabeul
6798,MERCEDES-BENZ,ClasseCCoupe,MERCEDES-BENZ ClasseCCoupe,22500,2001,11,260000,Essence,Manuelle,sfax
6799,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,13000,1997,11,300000,Essence,Manuelle,tataouine
6800,Audi,A6,Audi A6,33000,2008,11,230000,Essence,Automatique,bizerte
6801,BMW,SERIE5,BMW SERIE5,9000,1991,11,210000,Essence,Manuelle,nabeul
6802,Hyundai,IX35,Hyundai IX35,55000,2014,11,220000,Diesel,Automatique,manouba
6803,Isuzu,Trooper,Isuzu Trooper,16000,1992,11,225000,Diesel,Manuelle,gafsa
6804,Ssangyong,RextoN,Ssangyong RextoN,45000,2009,11,130000,Diesel,Manuelle,gabes
6805,BMW,320,BMW 320,37000,2003,11,140000,Essence,Manuelle,sousse
6806,Isuzu,Trooper,Isuzu Trooper,50000,2013,17,230000,Diesel,Manuelle,jendouba
6807,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,68000,2008,14,220000,Diesel,Automatique,nabeul
6808,Audi,A4,Audi A4,48000,2005,29,179900,Diesel,Manuelle,monastir
6809,Nissan,Navara,Nissan Navara,40000,2013,12,180000,Diesel,Manuelle,nabeul
6810,MERCEDES-BENZ,ClasseG,MERCEDES-BENZ ClasseG,200000,2017,12,163000,Essence,Automatique,monastir
6811,BMW,X5,BMW X5,85000,2009,19,106000,Essence,Automatique,sfax
6812,Nissan,X-trail,Nissan X-trail,85000,2005,28,110000,Essence,Automatique,nabeul
6813,Porsche,Cayenne,Porsche Cayenne,215000,2012,21,140000,Essence,Automatique,nabeul
6814,Mazda,CX-9,Mazda CX-9,65000,2013,20,85000,Essence,Automatique,gabes
6815,Mazda,CX-9,Mazda CX-9,42000,2010,20,195500,Essence,Automatique,sousse
6816,BMW,SÉRIE5,BMW SÉRIE5,128000,2015,12,140000,Diesel,Automatique,nabeul
6817,Mazda,CX-9,Mazda CX-9,55000,2013,20,160000,Essence,Automatique,nabeul
6818,BMW,X5,BMW X5,27000,2003,12,200000,Diesel,Manuelle,sfax
6819,Audi,Q7,Audi Q7,90000,2010,16,247000,Diesel,Automatique,nabeul
6820,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,90000,2009,14,143000,Diesel,Automatique,sousse
6821,MERCEDES-BENZ,ClasseA,MERCEDES-BENZ ClasseA,270000,2016,26,57179,Essence,Automatique,sfax
6822,Kia,RIO5P,Kia RIO5P,30000,2015,14,100000,Essence,Manuelle,nabeul
6823,Audi,A5COUPÉ,Audi A5COUPÉ,50000,2009,13,104500,Essence,Manuelle,sousse
6824,Haval,H9,Haval H9,139000,2019,15,57768,Essence,Automatique,sousse
6825,MERCEDES-BENZ,GLC,MERCEDES-BENZ GLC,175000,2017,12,170000,Essence,Automatique,monastir
6826,Isuzu,NKR66,Isuzu NKR66,10000,2005,14,50000,Diesel,Manuelle,bizerte
6827,Land-Rover,RangeRover,Land-Rover RangeRover,199000,2010,32,52000,Essence,Automatique,nabeul
6828,MERCEDES-BENZ,ClasseS,MERCEDES-BENZ ClasseS,120000,2007,19,205000,Essence,Automatique,sfax
6829,Toyota,Rav4,Toyota Rav4,72000,2014,12,192000,Essence,Automatique,sousse
6830,BMW,X5,BMW X5,85000,2009,19,106000,Essence,Automatique,sfax
6831,Porsche,MACAN,Porsche MACAN,245000,2017,15,110000,Essence,Automatique,sousse
6832,BMW,SÉRIE5,BMW SÉRIE5,77000,2010,12,219000,Essence,Automatique,sousse
6833,Land-Rover,RANGEROVEREVOQUE,Land-Rover RANGEROVEREVOQUE,168000,2017,15,122000,Essence,Automatique,sousse
6834,BMW,X5,BMW X5,270000,2015,13,101000,Diesel,Automatique,sousse
6835,BMW,X6,BMW X6,238000,2016,16,173000,Diesel,Automatique,sousse
6836,MERCEDES-BENZ,ClasseS,MERCEDES-BENZ ClasseS,140000,2010,19,156000,Essence,Automatique,sousse
